event_slug;event_name;date;city;country;sport;distance;official_url;completion_score;priority;missing_count;missing_fields;present_fields;has_detail_record;last_checked;verification_status
dunenlauf-2026;Dünenlauf;13.06.2026;Sandhausen;Germany;Running;10 km, 5 km;https://www.duenenlauf-sandhausen.de/startseite.html;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
bonnigheimer-stromberglauf-2026;Bönnigheimer Stromberglauf;21.11.2026;Bönnigheim;Germany;Running;10 km, 5 km;https://lgne-running.de/55/stromberglauf/start;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
edith-lucke-frauenlauf-trier-2026;EDITH LÜCKE-Frauenlauf TRIER;20.09.2026;Rhineland-Palatinate;Germany;Running;5 km;https://silvesterlauf.de/event/frauenlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
edersee-lauf-2026;Edersee-Lauf;29.08.2026;Hesse;Germany;Running;Halbmarathon, 10 km, 5 km;https://svherzhausen.de/laufcup/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
drachenlauf-2026;Drachenlauf;25.10.2026;Königswinter;Germany;Running;Marathon, Halbmarathon;https://drachenlauf.net/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
ensinger-laufcup-2026;ENSINGER Laufcup;17.10.2026;Vaihingen an der Enz;Germany;Running;10 km, 5 km;https://ensinger-laufcup.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
eschweiler-citylauf-2026-2026;Eschweiler Citylauf 2026;23.08.2026;Eschweiler;Germany;Running;10 km, 5 km;https://mc-eschweiler.de/veranstaltungen/killewittchenlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
eltviller-familienlauf-2026-2026;Eltviller Familienlauf 2026;20.09.2026;Hesse;Germany;Running;10 km;https://www.eltville.de/freizeit-tourismus/kultur-veranstaltungen/feste-events/eltvillerfamilienlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
esenser-volksbanklauf-31-stadtlauf-2026;Esenser Volksbanklauf - 31. Stadtlauf;31.07.2026;Friesland;Germany;Running;10 km, 5 km;https://aeu-esens.de/veranstaltungen/2-volksbanklauf-27-esenser-stadtlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
florsheimer-lebenslauf-2026;Flörsheimer Lebenslauf;29.08.2026;Hochtaunuskreis;Germany;Running;10 km;https://www.djk-floersheim.de/abteilungen/leichtathletik/lebenslauf-2026/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
firmenlauf-renningen-2026;Firmenlauf Renningen;24.06.2026;Renningen;Germany;Running;5 km;https://renningen.bw-running.de/home;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
braunenberg-lauf-2026;BraunenBerg-Lauf;19.09.2026;Ostalbkreis;Germany;Running;30 km, 8.2 km;https://www.braunenberg-lauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
freisinger-sparkassenlauf-2026;Freisinger Sparkassenlauf;08.07.2026;Freising;Germany;Running;10 km, 5 km;https://freising.run/sparkassen-lauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
friedrichshaller-runde-2026;Friedrichshaller Runde;26.09.2026;Bad Friedrichshall;Germany;Running;10 km;https://www.friedrichshall-tourismus.de/fuehrungen-veranstaltungen/veranstaltungen/friedrichshaller-runde.html;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
freiberger-burgerfestlauf-2026;Freiberger Bürgerfestlauf;17.07.2026;Freiberg;Germany;Running;10 km;https://www.buergerfestlauf-freiberg.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
friedrichstaler-waldlauf-2026;Friedrichstaler Waldlauf;25.10.2026;Stutensee;Germany;Running;10 km;https://www.tv-friedrichstal.com/index.php?option=com_content&view=article&id=699&Itemid=357;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
friesencross-2026;FriesenCross;25.07.2026;Friesland;Germany;Running;10 km;https://radio-nordseewelle.de/events/21-friesencross;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
fsv-lauf-2026;FSV-Lauf;25.10.2026;Erlangen;Germany;Running;10 km, 5 km;https://fsvlauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
ganseliesellauf-2026;Gänseliesellauf;12.06.2026;Monheim am Rhein;Germany;Running;10 km, 5 km;https://www.monheimmitte.de/veranstaltungen/gaenseliesellauf-2026;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
future-run-ausbildung-in-bewegung-2026;Future Run - Ausbildung in Bewegung;18.09.2026;Buxtehude-Hedendorf;Germany;Running;7 km, 5 km;https://www.ihk.de/elbeweser/aus-und-weiterbildung/future-run;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;08.06.2026;registration_open
fuchsburg-lauf-2026;Fuchsburg Lauf;27.06.2026;Landkreis Pfaffenhofen an der Ilm;Germany;Running;5 km;https://tv-vohburg.de/abteilungen/leichtathletik/fuchsburg-lauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
gaulauf-2026;Gäulauf;03.06.2026;Rhineland-Palatinate;Germany;Running;Halbmarathon, 10 km;https://www.vg-edenkoben.de/leben-und-arbeiten/gaeulauf/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
gosheimer-lemberglauf-2026;Gosheimer Lemberglauf;18.10.2026;Gosheim;Germany;Running;10 km, 6.7 km;http://www.silberdistel-albcup.de/html/body_gosheim.html;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
furstenwaldlauf-2026;Fürstenwaldlauf;19.06.2026;Ochsenhausen;Germany;Running;10 km;https://www.svochsenhausen.de/leichtathletik/fuerstenwaldlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
freystadter-volksfestlauf-2026;Freystädter Volksfestlauf;07.06.2026;Freystadt;Germany;Running;10 km;https://leichtathletik-freystadt.de/2026/03/20/volksfestlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
gettorfer-staffelmarathon-2026;Gettorfer Staffelmarathon;23.08.2026;Gettorf;Germany;Running;Marathon;https://gettorfer-tv.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
gerolsteiner-stadtlauf-2026;Gerolsteiner Stadtlauf;20.06.2026;Rhineland-Palatinate;Germany;Running;10 km;https://www.sv-gerolstein.de/veranstaltungen/gerolsteiner-stadtlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
gocher-steintorlauf-2026;Gocher Steintorlauf;04.07.2026;Kleve;Germany;Running;Marathon, Halbmarathon, 10 km, 5 km;https://www.goch.de/kultur-tourismus/veranstaltungen/veranstaltungskalender/30-gocher-steintorlauf;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
fischerhuder-sommerlauf-2026;Fischerhuder Sommerlauf;27.06.2026;Osterholz-Scharmbeck;Germany;Running;10 km, 5 km;http://www.sportfreunde-fischerhude.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
grafschaftslauf-2026;Grafschaftslauf;30.08.2026;Rietberg;Germany;Running;28 km, 10 km;https://www.grafschaftslauf.de/web/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
erftflitzer-lauf-2026;Erftflitzer Lauf;19.06.2026;Neuss;Germany;Running;5 km;https://www.sg-holzheim.de/leichtathletik/erftflitzerlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
golitztallauf-2026;Gölitztallauf;06.09.2026;Landkreis Zwickau;Germany;Running;17.1 km;https://sg.marktgoelitz.de/goelitztallauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
hahnenkammlauf-2026;Hahnenkammlauf;06.06.2026;Edelsfeld;Germany;Running;8.5 km;https://www.fc-edelsfeld.de/hahnenkammlauf;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
halderner-volkslauf-2026;Halderner Volkslauf;28.06.2026;Rees;Germany;Running;Halbmarathon;https://1516654394.jimdoweb.com/halderner-volkslauf;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
gladbecker-sparkassenlauf-2026;Gladbecker Sparkassenlauf;23.08.2026;Gladbeck;Germany;Running;Halbmarathon, 10 km, 5 km;https://www.sparkassenlauf.com/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
h-21-halbmarathon-2026;H/21 Halbmarathon;11.10.2026;Hannover;Germany;Running;Halbmarathon;https://www.halbmarathon-hannover.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
hardtwaldlauf-2026-2026;Hardtwaldlauf 2026;28.06.2026;Karlsruhe;Germany;Running;10 km, 5 km;https://www.lsg-ka.de/ausschreibung.html;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
harzgeroder-klippenlauf-2026;Harzgeröder Klippenlauf;07.06.2026;Saxony-Anhalt;Germany;Running;Halbmarathon, 15 km, 5 km;https://www.klippenlauf.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
harsefelder-lauf-und-musikfestival-2026;Harsefelder Lauf- und Musikfestival;13.06.2026;Stade;Germany;Running;5 km;https://www.lauf-musik-festival.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
heidekoniginnenpokal-2026;Heideköniginnenpokal;22.08.2026;Amelinghausen;Germany;Running;10 km;https://www.mtv-lauftreff.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
hahner-kitzenhauslauf-2026;Hahner Kitzenhauslauf;14.06.2026;Aachen;Germany;Running;Halbmarathon;https://indehahn.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
heider-abend-stadtlauf-2026;Heider Abend-Stadtlauf;05.06.2026;Dithmarschen;Germany;Running;10 km, 5 km;https://www.mtv-heide.de/heider-abendstadtlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
herner-st-martini-city-lauf-2026;Herner St. Martini City-Lauf;27.09.2026;Herne;Germany;Running;Marathon, Halbmarathon, 5 km;https://www.martinilauf-herne.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;02.06.2026;registration_open
